verbo,rota,arquivo,linha,controller,guards,permissoes,recurso,cenario_executado,status_http,evidencia,regra_negocio_por_rota,id_achado
POST,/v1/admin/team,apps/api/src/admin/team.controller.ts,142,TeamController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/admin/team/:id/role,apps/api/src/admin/team.controller.ts,168,TeamController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/admin/team/:id/active,apps/api/src/admin/team.controller.ts,191,TeamController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/team/:id/reset-password,apps/api/src/admin/team.controller.ts,213,TeamController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/team/invite,apps/api/src/admin/team.controller.ts,242,TeamController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/admin/me,apps/api/src/admin/team.controller.ts,280,MeController,StaffGuard;PermissaoGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/admin/me/password,apps/api/src/admin/team.controller.ts,291,MeController,StaffGuard;PermissaoGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/admin/webhooks,apps/api/src/admin/webhooks.controller.ts,54,WebhooksController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/webhooks,apps/api/src/admin/webhooks.controller.ts,64,WebhooksController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/admin/webhooks/:endpointId,apps/api/src/admin/webhooks.controller.ts,88,WebhooksController,StaffGuard;PermissaoGuard,'team.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/admin/whatsapp/cadastro,apps/api/src/admin/whatsapp.controller.ts,149,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/admin/whatsapp/cadastro,apps/api/src/admin/whatsapp.controller.ts,156,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/admin/whatsapp/signup,apps/api/src/admin/whatsapp.controller.ts,194,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/whatsapp/conectar,apps/api/src/admin/whatsapp.controller.ts,225,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/whatsapp/mensagem,apps/api/src/admin/whatsapp.controller.ts,273,WhatsAppController,StaffGuard;PermissaoGuard,'marketing.send',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/whatsapp/conciliar,apps/api/src/admin/whatsapp.controller.ts,355,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/admin/whatsapp/templates,apps/api/src/admin/whatsapp.controller.ts,366,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/admin/whatsapp/templates,apps/api/src/admin/whatsapp.controller.ts,373,WhatsAppController,StaffGuard;PermissaoGuard,'whatsapp.manage',,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/auth/otp,apps/api/src/auth/auth.controller.ts,61,AuthController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/auth/verify,apps/api/src/auth/auth.controller.ts,82,AuthController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/auth/logout,apps/api/src/auth/auth.controller.ts,120,SessionController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/auth/consentimento,apps/api/src/auth/auth.controller.ts,158,SessionController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/b/:slug/auth/consentimento,apps/api/src/auth/auth.controller.ts,172,SessionController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/auth/pedido-de-dados,apps/api/src/auth/auth.controller.ts,223,SessionController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/agente,apps/api/src/booking/agente.controller.ts,58,AgenteController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/agente/meu,apps/api/src/booking/agente.controller.ts,254,AgenteDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/appointments,apps/api/src/booking/appointments.controller.ts,88,GuestAppointmentsController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/appointments/:id,apps/api/src/booking/appointments.controller.ts,164,GuestAppointmentsController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/appointments,apps/api/src/booking/appointments.controller.ts,236,AppointmentsController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/appointments/:id/cancel,apps/api/src/booking/appointments.controller.ts,245,AppointmentsController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/appointments/:id/availability,apps/api/src/booking/appointments.controller.ts,277,AppointmentsController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/appointments/:id/reschedule,apps/api/src/booking/appointments.controller.ts,333,AppointmentsController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/plano,apps/api/src/booking/assinatura.controller.ts,48,AssinaturaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/plano/cancelar,apps/api/src/booking/assinatura.controller.ts,57,AssinaturaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/plano/manter,apps/api/src/booking/assinatura.controller.ts,89,AssinaturaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/reviews/pendentes,apps/api/src/booking/avaliacao.controller.ts,30,AvaliacaoDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/reviews,apps/api/src/booking/avaliacao.controller.ts,38,AvaliacaoDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug,apps/api/src/booking/booking.controller.ts,29,BookingController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,AUD-10
GET,/v1/b/:slug/avaliacoes,apps/api/src/booking/booking.controller.ts,50,BookingController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,AUD-10
GET,/v1/b/:slug/b/:barbeiro,apps/api/src/booking/booking.controller.ts,70,BookingController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,AUD-10
GET,/v1/b/:slug/availability,apps/api/src/booking/booking.controller.ts,95,BookingController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,AUD-10
POST,/v1/b/:slug/waitlist,apps/api/src/booking/espera.controller.ts,113,EsperaPublicaController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/waitlist,apps/api/src/booking/espera.controller.ts,248,EsperaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/waitlist/:id/accept,apps/api/src/booking/espera.controller.ts,269,EsperaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/b/:slug/waitlist/:id,apps/api/src/booking/espera.controller.ts,287,EsperaDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/loyalty,apps/api/src/booking/fidelidade.controller.ts,26,FidelidadeDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/queue/:token,apps/api/src/booking/fila-publica.controller.ts,25,FilaPublicaController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/offer/:token,apps/api/src/booking/oferta.controller.ts,105,OfertaPublicaController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/offer/:token/accept,apps/api/src/booking/oferta.controller.ts,115,OfertaPublicaController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,404,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/b/:slug/packages,apps/api/src/booking/pacote.controller.ts,25,PacoteDoClienteController,CustomerGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/b/:slug/feedback,apps/api/src/booking/recado.controller.ts,47,RecadoPublicoController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/marketplace/cidades,apps/api/src/booking/vitrine.controller.ts,52,VitrineController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,200,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/marketplace/busca,apps/api/src/booking/vitrine.controller.ts,57,VitrineController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/health,apps/api/src/common/health.controller.ts,89,HealthController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,200,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/health/pronto,apps/api/src/common/health.controller.ts,94,HealthController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,200,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/media/:tenantId/:arquivo,apps/api/src/media/media.controller.ts,19,MediaController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/login,apps/api/src/plataforma/plataforma.controller.ts,211,PlataformaAuthController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/logout,apps/api/src/plataforma/plataforma.controller.ts,256,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/planos,apps/api/src/plataforma/plataforma.controller.ts,265,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/barbearias,apps/api/src/plataforma/plataforma.controller.ts,270,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/plataforma/barbearias/:tenantId/plano,apps/api/src/plataforma/plataforma.controller.ts,294,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/assinaturas,apps/api/src/plataforma/plataforma.controller.ts,311,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/barbearias/:tenantId/assinatura,apps/api/src/plataforma/plataforma.controller.ts,317,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/barbearias/:tenantId/cancelamento,apps/api/src/plataforma/plataforma.controller.ts,326,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/plataforma/barbearias/:tenantId/cancelamento,apps/api/src/plataforma/plataforma.controller.ts,341,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/faturas,apps/api/src/plataforma/plataforma.controller.ts,358,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/barbearias/:tenantId/faturas,apps/api/src/plataforma/plataforma.controller.ts,364,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/faturas/:faturaId/pagamento,apps/api/src/plataforma/plataforma.controller.ts,378,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/plataforma/faturas/:faturaId,apps/api/src/plataforma/plataforma.controller.ts,397,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/barbearias/:tenantId/cobranca,apps/api/src/plataforma/plataforma.controller.ts,423,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/franquias,apps/api/src/plataforma/plataforma.controller.ts,454,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/franquias/:franquiaId/casas,apps/api/src/plataforma/plataforma.controller.ts,459,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/franquias,apps/api/src/plataforma/plataforma.controller.ts,471,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/franquias/:franquiaId/casas,apps/api/src/plataforma/plataforma.controller.ts,495,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/plataforma/franquias/casas/:tenantId,apps/api/src/plataforma/plataforma.controller.ts,510,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/destaques,apps/api/src/plataforma/plataforma.controller.ts,531,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/barbearias/:tenantId/destaques,apps/api/src/plataforma/plataforma.controller.ts,542,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/destaques/:anuncioId/cancelamento,apps/api/src/plataforma/plataforma.controller.ts,568,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/contestacoes,apps/api/src/plataforma/plataforma.controller.ts,591,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/contestacoes/:atribuicaoId/reversao,apps/api/src/plataforma/plataforma.controller.ts,596,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/plataforma/barbearias/:tenantId/marketplace,apps/api/src/plataforma/plataforma.controller.ts,619,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/plataforma/barbearias/:tenantId/cobranca,apps/api/src/plataforma/plataforma.controller.ts,634,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/barbearias/:tenantId/estorno,apps/api/src/plataforma/plataforma.controller.ts,658,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/barbearias/:tenantId/bloqueio,apps/api/src/plataforma/plataforma.controller.ts,691,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/plataforma/barbearias/:tenantId/bloqueio,apps/api/src/plataforma/plataforma.controller.ts,709,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/metricas,apps/api/src/plataforma/plataforma.controller.ts,724,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/linha-do-tempo,apps/api/src/plataforma/plataforma.controller.ts,737,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/saude,apps/api/src/plataforma/plataforma.controller.ts,742,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/mfa,apps/api/src/plataforma/plataforma.controller.ts,750,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/mfa,apps/api/src/plataforma/plataforma.controller.ts,758,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/mfa/confirmar,apps/api/src/plataforma/plataforma.controller.ts,780,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
